72022196,18.064649,-66.5276004,13921261,426725,2.974110791577299
7201660,18.064841,-66.602092,828208,0,0
7202626,18.0719177,-66.6745378,18863693,3017,0.0159911293489962
7201735,18.073021,-65.897669,2366292,0,0
7201819,18.074159,-66.744901,5540639,3594,0.06482411543670694
7201648,18.075455,-66.652336,453575,0,0
7202316,18.0760597,-66.3583793,697030,0,0
7202926,18.0794179,-65.8417184,26305476,2732861,9.411217315922741
72022806,18.0802416,-67.0794166,25702454,10627,0.04132915849329764
7201765,18.081043,-66.562701,242672,0,0
72021806,18.0825926,-66.3632556,850249,311,0.03656414597441686
7201810,18.082684,-67.045737,7322919,4307,0.05878077187737897
72022756,18.0829124,-66.9688341,1456152,0,0
72021816,18.0835866,-66.31124,51910482,4469,0.008608310157126027
72022406,18.0838502,-67.886337,67856775,28046238,29.24437629503882
72022666,18.0890172,-66.6570896,21990372,1910,0.008684864990363438
72023516,18.0904386,-66.8923187,50936653,1273971,2.440060858111943
7201744,18.098242,-66.619961,1047173,3026,0.2881358675831914
72022546,18.0983392,-66.7392447,19651592,15895,0.08081866280120079
72021966,18.0985478,-66.7799848,31665161,4701,0.01484376534384646
7201663,18.10219,-65.480726,3278875,13584,0.4125791695507826
72021736,18.1116637,-66.2028961,25416903,3837,0.01509397444763606
72021746,18.1119961,-66.1593249,511883,0,0
72023466,18.1139756,-65.500823,67067796,26510374,28.32965637177987
7201630,18.115296,-66.162877,6575207,1460,0.02219969476940219
72022136,18.1171055,-65.7998274,11632719,1237855,9.617714019592288
72023476,18.1203037,-66.4800364,11776678,367291,3.024472476831916
72021726,18.1225896,-66.0914269,34334796,21588,0.0628354835014069
7201837,18.127892,-66.481474,3094397,0,0
72021056,18.1327554,-66.2663909,2896178,1382,0.04769530225431053
72022116,18.1344047,-65.859034,10798424,740,0.006852382276998479
72021376,18.1378084,-67.1671006,27809139,6355682,18.60300102260158
7202426,18.1384854,-65.7885552,10408747,1745716,14.36275712057374
7201591,18.139157,-66.586512,160444,0,0
72023486,18.1394066,-66.5099491,11740758,0,0
7202816,18.1396877,-65.9803832,17175915,9958,0.0579429395294612
72022796,18.1426396,-67.0623838,34787859,0,0
72022096,18.1468242,-67.1088644,11719921,190,0.00162114505570809
72022126,18.1512879,-65.8258416,2377827,21675,0.9033124373307462
7201684,18.151768,-65.820599,12760537,15689,0.1227983913246369
7202956,18.1555821,-66.7010459,42529236,210360,0.4921899589317597
7201597,18.160142,-65.783104,1675019,0,0
72022106,18.1638549,-65.7540419,6859079,2792488,28.93300124218171
72023196,18.164886,-65.9891563,9600376,8217,0.0855172031950984
7202486,18.1656271,-65.8866417,16616287,147,0.0008846663489891995
72021796,18.1687823,-66.1566918,2664351,13267,0.4954776969679767
72022286,18.1691922,-65.8735646,2473866,0,0
72021516,18.1731711,-66.0770865,15885357,5946,0.03741669263999308
7201699,18.173372,-65.851922,2534443,399,0.01574062604296441
7201768,18.173854,-66.04062,125556,0,0
7201639,18.177505,-66.158486,2877957,23678,0.8160226906554408
7201603,18.178136,-66.109726,1495137,0,0
7201714,18.178422,-65.87081,3010085,0,0
72021206,18.1803885,-66.3284937,23129080,6077,0.02626738171692546
72022436,18.1815277,-67.120998,6117519,0,0
7202546,18.182929,-67.1386828,525085,0,0
72022176,18.1838147,-66.5935943,62697263,175,0.0002791182631736882
7201600,18.184765,-66.310174,1983227,0,0
72022426,18.1867531,-67.0611772,29332170,3042,0.01036979040751435
7202306,18.1871301,-66.1479907,4421551,504371,10.2391186868164
72023186,18.1920958,-65.9690179,1245729,22909,1.805794876079701
7202516,18.1921869,-66.980897,10379871,0,0
72021786,18.194568,-66.165242,16486341,1165,0.007065956488507117
72022396,18.1965177,-67.1522249,1074487,310362,22.41125205708348
72021506,18.1975222,-66.0144683,10119805,48071,0.4727732714285658
72022516,18.1993858,-66.4820423,64670038,399721,0.614296112576658
72021496,18.2007323,-66.0492172,11043344,14378,0.1300267812846082
7201738,18.201221,-67.14178,54345169,5621224,9.37395717631374
7201798,18.202034,-66.182221,996525,0,0
72022386,18.2025242,-67.1420616,557192,549,0.09843278510993454
7202946,18.2041659,-66.7378296,44833906,90659,0.2018027330926855
72022226,18.2065958,-65.9078724,9694661,62060,0.6360743532586409
72021196,18.2074449,-66.3389765,12022896,0,0
72022376,18.2074918,-67.1392896,806654,18423,2.232882506723615
72021476,18.2089637,-66.057394,896671,0,0
72021836,18.211086,-66.21107,26534567,1356,0.005110054019978879
7202576,18.2121986,-66.4020627,12570408,0,0
72021486,18.2149317,-66.0679107,3361406,0,0
7201771,18.217437,-65.822196,258971,0,0
72022416,18.2184779,-67.0759897,15288582,789,0.005160447738497549
7201642,18.219489,-66.225053,1156546,28246,2.384047157644549
72021456,18.2248728,-66.0517376,412771,0,0
72022276,18.2268474,-65.8436675,34420661,25169,0.07306835108923199
72021446,18.2280117,-66.0204419,1553123,84173,5.140976341480099
7201783,18.228022,-65.861566,657581,0,0
72021046,18.2283086,-66.1106417,14935817,0,0
72022526,18.2298716,-66.3868541,5508135,0,0
72021466,18.2306211,-66.0262511,572190,0,0
7201615,18.232149,-66.039035,28264518,236784,0.8307830989615843
7201723,18.233037,-66.062108,638922,0,0
7202536,18.2352888,-67.1024463,19745587,0,0
72022266,18.2353727,-66.8814666,41441996,184,0.0004439920872888443
72022066,18.2359151,-65.9755233,14315157,6894,0.04813556382392439
72022216,18.2369657,-65.9366706,5264010,44299,0.834521878813008
7202176,18.243018,-66.0221353,2098596,33864,1.588025097774401
7202296,18.2434441,-65.6652874,10698937,3042,0.02842464931018833
72022486,18.2443401,-65.7953145,55288171,29301,0.0529687979956857
7201585,18.244675,-65.666198,7093027,0,0
7202406,18.2459516,-65.9995002,11528572,340848,2.871648319799957
72021436,18.2495156,-66.0314412,1795009,0,0
72021826,18.2517732,-66.2164057,21706944,207046,0.9448119671497522
720236,18.2524292,-66.1078941,1738669,1039,0.05972266610258734
72021426,18.2525481,-66.0552468,8539922,15618,0.1825483838542044
72021776,18.2528105,-66.5302122,76217356,83518,0.1094587723857527
7201708,18.253768,-66.064316,914887,3500,0.3811029555078632
72022056,18.2538967,-65.9721265,568477,7284,1.265108265408737
7201711,18.254525,-66.986699,778959,0,0
72023396,18.259145,-66.7100871,2534975,2471,0.09738138269740519
7202476,18.2641995,-66.8449461,18858932,2244,0.01189745538666306
72021036,18.2671736,-66.117302,13178806,5271,0.03998004562625052
72021416,18.2678219,-66.0269417,9190631,164769,1.761218120016248
7201720,18.268762,-65.909096,885619,0,0
72022506,18.2713898,-66.276538,23801096,13309,0.05588634274087469
72021856,18.2733446,-66.3340165,41378743,4258,0.01028924895997755
72021756,18.2765527,-65.6498913,4236382,0,0
72021066,18.2794032,-67.1196579,20500042,105470,0.5118533332246246
72021566,18.2818311,-65.8928201,19281507,0,0
720246,18.2867094,-67.0795584,44288140,446774,0.9987143375306367
72023386,18.2868028,-66.789417,76299498,89947,0.1177479427949765
7201705,18.28728,-67.186965,2816937,16486,0.5818404099917309
72021406,18.2946761,-66.0370968,11493776,710390,5.820881164677702
72022046,18.2947399,-66.0996286,9008377,15274,0.1692662980871046
72021906,18.2953996,-65.6859489,37326300,14585,0.03905906354388762
72021076,18.2955812,-67.1459685,11856962,109697,0.9166886095776607
72022476,18.3008937,-66.3966306,8884491,0,0
72022496,18.3101349,-66.2185027,10596021,635268,5.656234115247146
7202886,18.3135556,-65.9579215,9205769,8498,0.0922265439019729
72021356,18.3171021,-66.1646331,8919573,0,0
72021846,18.3173184,-66.293125,15746589,2166,0.01375346813129038
72023376,18.3193571,-65.9884516,7080180,0,0
72023166,18.3202043,-66.0812485,8775300,1019,0.01161079035527309
72021366,18.3217985,-66.1888478,4209423,634,0.01505917853368731
72023366,18.3240514,-66.0269717,8658386,840983,8.853040659858566
7202346,18.3267677,-65.6537135,1366891,17510,1.264806945386489
72023216,18.3291348,-66.9929738,2119243,0,0
72021766,18.3301026,-66.5209676,58481770,151425,0.2582581419961849
72021346,18.3335108,-66.1515108,4172178,12724,0.3040453515996313
72021896,18.3335147,-65.6395441,2575899,103059,3.846980803730406
72022256,18.3337556,-66.8773412,25528064,0,0
7201618,18.337126,-65.897345,1688618,0,0
7201792,18.33891,-65.711101,2837528,0,0
72022026,18.3431755,-66.1064076,3178059,0,0
72023276,18.3435194,-66.2730139,6578203,1965,0.02986245943872558
72021886,18.3440417,-65.6689383,8446413,666500,7.313797465201302
72022036,18.3447737,-66.1278108,10176266,36253,0.3549858756688727
7202786,18.3475996,-66.0851837,2095981,0,0
72022466,18.3485146,-66.3998347,15640514,0,0
72023146,18.3532531,-66.0606045,2248103,0,0
72023136,18.3538127,-66.0775426,2340288,0,0
72022706,18.3542867,-67.2360743,17080836,1947721,10.23577878238481
72022746,18.3548286,-65.8449461,10909676,9644,0.08832051812750245
72023206,18.3554095,-66.9236024,30478176,1789753,5.546538174172876
7202326,18.3555231,-66.3164976,11349698,338,0.002977964122756968
7202976,18.3565654,-67.180686,11031227,0,0
72022316,18.3566897,-65.6953443,15996799,1915483,10.69368492523733
7202386,18.3584245,-66.098947,2493971,0,0
72023356,18.3590165,-66.0301979,872112,0,0
72023156,18.3591107,-66.0473956,1198838,0,0
72022326,18.3598829,-65.7462349,19055564,634530,3.222584920112622
72021296,18.3600799,-66.1725321,916946,0,0
7201786,18.360396,-66.835453,428205,0,0
72021686,18.3618154,-65.9218601,3170277,0,0
72023346,18.3638669,-66.0148725,2204934,0,0
72023226,18.3648056,-66.9775674,21245881,0,0
72021266,18.3659899,-66.1960785,899769,0,0
72021536,18.3678726,-66.8556651,25782209,18091,0.07011933969760041
7201669,18.368786,-66.256794,1665662,1833,0.109925367092555
7201666,18.369006,-66.561219,3911446,7250,0.1850105239089738
72021276,18.3693035,-66.1915986,741640,0,0
72021556,18.3696927,-65.8905787,3920522,0,0
7201759,18.369959,-65.773579,420202,0,0
72023266,18.3704685,-66.2050013,1289377,0,0
72021326,18.3710442,-66.1626667,637215,3436,0.536329452385152
7202146,18.3710759,-66.1451403,2969566,56525,1.867921354645316
72021676,18.3723214,-65.9445476,3682577,120111,3.158581508659138
7202116,18.3726197,-66.1823493,1023355,0,0
7201681,18.373186,-65.790601,1533732,0,0
7202876,18.3733312,-66.0261505,943004,11465,1.201191447810249
72021336,18.3733574,-66.1520071,625266,0,0
72023256,18.3739161,-66.2594388,7007745,57981,0.8205950810999464
72023106,18.3742878,-66.0374878,581828,0,0
72023116,18.3749936,-66.0704329,1281842,0,0
72022016,18.3751086,-66.0980555,738904,0,0
7201726,18.375668,-65.72092,2751311,1285078,31.8373179591957
72022736,18.3758737,-65.8455726,1209818,0,0
72021636,18.375884,-65.9640936,3519132,117376,3.227711859839164
72021306,18.3771072,-66.1712928,684656,0,0
7201624,18.377972,-65.908086,5923389,178068,2.918450461914261
7202126,18.3780447,-66.1819095,386923,348,0.08985955571163345
72023126,18.3784129,-66.0802794,2917846,0,0
72022716,18.3790142,-65.7714932,6561574,652534,9.045248560182353
7201582,18.380342,-67.188389,955285,0,0
72021286,18.3815397,-66.1805324,413424,0,0
72022306,18.3831844,-65.8687965,774014,0,0
72021316,18.3841176,-66.1650752,570972,0,0
7201753,18.384764,-66.555908,288697,0,0
72023246,18.3849066,-66.2057411,2800810,0,0
72023096,18.3849188,-66.0317983,554775,0,0
7202966,18.3854236,-67.2033096,1801613,795887,30.64050048123195
72021646,18.3862011,-65.9638937,1603903,20576,1.266621482949303
72021546,18.3865999,-65.9015776,3152107,133370,4.059380114363911
72022006,18.3877826,-66.1126776,1744123,0,0
7202836,18.3885546,-66.2497789,1353930,38777,2.784289875759941
72021236,18.388742,-66.1769923,514210,0,0
72022966,18.389077,-66.0063259,2302231,592,0.02570757717809836
7202136,18.3906326,-66.1629258,550326,0,0
7201747,18.390653,-66.21773,843012,0,0
72021216,18.3908048,-66.1294315,1649790,6842,0.4130066303198296
72022456,18.3921212,-67.0936128,6308305,0,0
72023056,18.3923933,-66.0886187,228567,0,0
72023066,18.3925269,-66.0780876,2027411,0,0
72021876,18.3934018,-66.2806398,11955018,44176,0.3681580612831162
7202756,18.3934046,-66.0972101,983715,0,0
7201696,18.394345,-66.599435,1906570,2604,0.1363940636107552
72021226,18.3945408,-66.164216,248866,0,0
7201816,18.395494,-65.917584,1693712,558,0.03293453817868463
72022356,18.3955348,-66.4694697,30611628,113722,0.3701243435794873
72023046,18.3961028,-66.1041689,1105793,0,0
7202646,18.3965383,-65.7962154,16450294,4187483,20.29037817396709
72021606,18.397512,-65.9759179,1427313,30204,2.072291438110156
7202736,18.3975683,-66.0278609,615815,527,0.08550447641082386
72023326,18.3978823,-66.2105434,1963673,0,0
720296,18.3979247,-66.1306331,589417,1691,0.2860729342184508
72021246,18.3991126,-66.1900049,2073312,0,0
72021616,18.3997994,-65.9847016,981589,0,0
72022726,18.3998127,-65.8189348,6053476,1257886,17.20453726679106
72023086,18.4003138,-66.054228,261799,0,0
72022946,18.4008708,-66.0235303,707975,0,0
72023036,18.4008876,-66.089964,497865,0,0
72022956,18.4010255,-66.0104772,656314,0,0
72021136,18.4015959,-66.7428114,17355335,20856,0.1200263049594701
72021666,18.402161,-65.9522929,1084302,5715,0.5243037493910646
72023076,18.4023039,-66.0606215,749026,0,0
72021996,18.403017,-66.1114156,504961,0,0
72022976,18.4035066,-66.0340054,656092,0,0
7202866,18.4063762,-66.2353439,2245781,2909,0.1293642076053169
7201813,18.406409,-66.064004,102281127,17912820,14.90326297380017
72022086,18.407397,-66.7949793,21186388,31155,0.1468360403464247
72021626,18.4077882,-65.9896207,823778,0,0
72023006,18.4083322,-66.054781,488642,0,0
7202726,18.4085944,-66.0045868,550894,71,0.01288648099244054
72021656,18.4088265,-65.9339143,13310014,373897,2.732384038452165
7202746,18.4098473,-66.0599853,910624,0,0
72023016,18.4111608,-66.0783782,535748,8932,1.639861937284277
72023446,18.4114663,-66.3744168,11556845,102356,0.8778989229193321
72022936,18.4115507,-66.0244608,922400,429009,31.74531174500096
72023026,18.4117623,-66.0858901,325485,0,0
7202986,18.4120413,-67.2134127,0,33597561,100
7201627,18.412045,-65.979789,53588286,8829895,14.14635104473807
72021016,18.4133562,-67.139934,17018642,48068,0.2816477223788299
72022296,18.4151916,-65.8422925,2497404,46284,1.819562776566937
72022986,18.4161176,-66.0380368,226036,0,0
72021256,18.4164781,-66.1590049,1429784,8650,0.6013484108412342
7201621,18.417251,-66.220527,2581196,5814,0.2247382112941195
72023416,18.4184853,-66.3113443,3205675,0,0
72021186,18.4191892,-66.5679072,16358362,2843,0.01737647074283343
72023316,18.4197112,-66.2152524,3728029,5814,0.155710885540715
72022996,18.4197166,-66.0479455,264292,0,0
72021596,18.4212826,-66.0020834,3162828,625577,16.51293882253877
720226,18.421362,-67.1564768,571222,485368,45.93721311009947
72022926,18.4225889,-66.0335098,740141,830478,52.87584067173515
72022446,18.4246218,-67.0776472,38303170,3440,0.008980173395662002
72021156,18.425561,-66.6078891,14563463,3322,0.02280530673034578
72023306,18.4264465,-66.1740596,890873,0,0
72021146,18.4267173,-66.6694231,6562478,419,0.006384375680435027
7201804,18.428079,-66.61174,2302260,0,0
72022916,18.429257,-66.0506505,227604,8510,3.604191195778311
72022166,18.4294319,-67.0176981,33102273,5124,0.01547690384719765
7202226,18.4301519,-66.0072695,701887,7324,1.032696898384261
72021716,18.4303838,-66.1536874,1157733,7451,0.6394698176425354
7202266,18.4304155,-66.1408791,1387931,9050,0.6478255609775653
72021986,18.4309328,-66.1178378,333528,0,0
72023336,18.4313082,-66.2475595,8900598,116139,1.28803801197706
7202896,18.4314469,-66.3279493,11636893,9178,0.07880769402831221
7202856,18.4317811,-66.1844238,998367,0,0
7201651,18.432826,-66.440826,736416,0,0
72022896,18.4330413,-66.0513152,411669,44314,9.718344762853
7202496,18.4330875,-65.8808773,828074,361609,30.39540785234386
72022346,18.434124,-66.4601042,4204745,216,0.005136789615884666
7201774,18.434194,-66.886085,1765506,0,0
72021586,18.4355668,-65.9725273,1293929,244024,15.86680477231749
72021096,18.4359884,-66.6867676,5617589,46564,0.8220823131013587
720286,18.4369378,-66.5682391,9914815,7412,0.07470097186851299
7201741,18.43711,-66.356638,1801831,37886,2.059338474341434
72023456,18.4372142,-66.4226913,4054355,0,0
7201825,18.43807,-66.580735,428111,0,0
72022886,18.4388346,-66.0421154,224264,320479,58.83122867113483
7202656,18.4396699,-65.7704573,0,68606856,100
72021696,18.4403536,-66.1182452,691857,295895,29.95640606144052
7201834,18.44105,-66.399017,16267085,43248,0.2651570633168556
72023296,18.4411334,-66.1889653,722998,6354,0.8711842841316675
7202276,18.4423992,-66.1528002,262921,0,0
7201633,18.442761,-66.345676,2593845,274,0.01056235276793393
7202696,18.442802,-66.0674123,333962,0,0
72022876,18.4430493,-66.0441797,201237,91064,31.1541869511223
72021576,18.4432811,-66.0217659,218664,64817,22.86467170639302
7201828,18.443934,-66.254854,1521419,49709,3.163905168770463
72022336,18.4448001,-66.4931423,5934134,228388,3.706080075657336
7201612,18.444832,-67.135704,1305748,0,0
7201687,18.445315,-66.225585,1978840,1325,0.06691361578454322
72023286,18.4459551,-66.1807717,617324,0,0
72022866,18.4462642,-66.0607663,211621,0,0
72022846,18.4473164,-66.0649001,344244,0,0
72021116,18.4479954,-66.757854,7066328,746,0.01055599531008165
72022836,18.4483145,-66.0485357,195573,0,0
7202206,18.4487905,-66.84195,10201686,0,0
7201702,18.448837,-66.507843,2546540,0,0
72022856,18.4492778,-66.0762067,492265,0,0
72021526,18.449862,-66.8780851,22230880,2938,0.01321410474800144
72021706,18.4506634,-66.1451987,1248065,238425,16.03946208854416
72021006,18.4518958,-67.1585857,2134462,486760,18.5699646958556
72022906,18.4527987,-66.101296,1764210,3407229,65.88551078336224
7201588,18.45342,-66.855605,2592448,0,0
72022826,18.4559968,-66.0655222,575681,613550,51.59216333916623
72021866,18.4580295,-66.2639473,944085,26085,2.688704041559727
72021026,18.459858,-67.0807025,6805888,36801,0.537814885346974
72023436,18.461644,-66.3851403,13236033,79939,0.6003241821175352
7201801,18.464311,-66.351671,931230,0,0
72023406,18.4643615,-66.330964,13778326,1987081,12.60405773222347
72022076,18.4645433,-66.8132283,9477925,692,0.007300643121248595
7202846,18.4648438,-66.1392246,2142293,3295153,60.60111677430912
72023426,18.4649808,-66.3613473,11334350,2046636,15.29510605571219
72022816,18.4656393,-66.1176498,392669,114024,22.50356724880746
72021126,18.4666974,-66.7275776,1109630,0,0
72023176,18.4667595,-66.0883916,262035,479136,64.64581048098212
72021086,18.4668233,-66.619046,18222167,108171,0.5901200512505552
7201654,18.468976,-66.271108,8011054,1448761,15.31489780719813
72022696,18.4690739,-66.9426797,5892639,23429,0.3960231694429476
7202806,18.4698195,-66.122333,229044,1349285,85.48819669409863
72021176,18.4699891,-66.5582299,19718312,4102155,17.22113592483305
72021106,18.4749499,-66.7237166,814725,1361446,62.56153583518942
7202996,18.4780938,-67.1604529,6476604,2717115,29.55403574984182
7202636,18.4792784,-66.9183069,12434401,2520079,16.8516658553156
720256,18.4808141,-66.6404768,18017301,4586822,20.29197062854418
72022156,18.4850632,-67.0141412,6832773,7417,0.1084326604962728
7201807,18.492693,-67.100851,1252042,1016,0.081081641871326
7202436,18.5070215,-67.0719217,10190701,1809364,15.07795166109517
72022146,18.5086509,-67.0360132,2629428,891338,25.31659303685618
7202916,18.5180816,-66.3937118,0,48631749,100
1501173,19.041504,-155.625412,9218127,0,0
1501263,19.069827,-155.575098,5608534,0,0
1501203,19.472511,-155.841489,98418777,7021876,6.659552838694957
1501170,19.521455,-154.994389,5113852,0,0
150221,19.5313698,-155.8934061,41942368,6313950,13.0841934521403
1501194,19.538088,-154.942197,63554540,969219,1.502111803498615
1502391,19.5426432,-155.0075248,33863415,0,0
1502461,19.5697492,-154.8363988,0,82869104,100
1501239,19.583323,-155.072124,15403115,0,0
1502421,19.5971722,-155.82171,930766841,49782,0.005348207022727397
1502401,19.6249935,-155.0354793,132307853,7076569,5.077015708398173
1502431,19.6468399,-155.9691931,17656165,4186549,19.16679859471676
150211,19.6533225,-155.107691,28714258,0,0
1502471,19.6808528,-156.0709618,0,184056886,100
1502381,19.6860939,-155.1257356,30252023,1492,0.004931658354409397
1501200,19.692437,-155.084503,138277843,12678289,8.398657829944927
1502371,19.7070057,-155.0369344,48487856,12722913,20.78541604337629
1502361,19.7229857,-155.0810504,2702028,2217184,45.07193428540994
1501278,19.761442,-155.094912,1102532,258762,19.00853158832699
15021,19.8228341,-155.1849688,251395429,10656645,4.066613493011316
150241,19.8533542,-155.0675452,0,95614397,100
1502441,19.9022383,-155.6875622,523746063,99989,0.01908747801348324
1501308,20.010327,-155.625491,101756289,99989,0.09816675217604162
1501272,20.034862,-155.373591,2696757,116540,4.142470560342545
1502451,20.0835705,-155.5748758,298755649,32762078,9.882451323636158
1501197,20.239735,-155.830575,3058715,6948,0.2266393925229225
15021161,20.7246948,-156.4450441,2387802,1224208,33.89270793823938
1501188,20.773975,-156.014258,27344357,2959534,9.766184811052812
15021151,20.8018894,-156.4410103,50126505,129609,0.2578969794600514
1501248,20.802244,-156.488659,13351346,6035748,31.13281443830623
15021221,20.8127709,-156.5627347,111633848,10540740,8.627604293619553
15021141,20.8260325,-156.335119,46238544,109238,0.2356919690353251
1501269,20.827688,-156.619455,7624334,7319,0.09590320733922257
1501242,20.827932,-156.914703,17527176,0,0
1501254,20.848045,-156.319028,9183943,0,0
1501212,20.868471,-156.465616,37258944,4259772,10.25988375941106
15021191,20.869926,-156.4746139,2987412,0,0
15021181,20.8716675,-156.4887528,6956425,86609,1.229711513532378
1502321,20.878059,-156.3389278,27238084,157491,0.5748775121529663
15021171,20.9016733,-156.4887351,1309036,313246,19.30897340906205
1501275,20.909349,-156.36929,15878391,3448073,17.84119950757676
15021131,20.9180146,-156.3061036,36902747,6726396,15.41720863047894
1501296,20.923927,-156.507563,11043774,2224193,16.76363078081216
1502351,20.9476085,-156.9795251,0,482576174,100
1501266,20.973291,-156.665051,6727260,4250038,38.71661314104801
1502341,20.9751521,-156.6261769,86630346,17991644,17.19680919852509
15021201,21.0015062,-156.6599188,3496513,2963298,45.87282816788293
1501290,21.072383,-156.834961,8198308,1221591,12.96819636813516
15021211,21.1311732,-156.8352374,318169896,55564427,14.86735993472026
1501257,21.133383,-157.212217,1906765,0,0
1501236,21.155039,-157.064244,75914968,353518,0.4635177889856106
1502511,21.2710955,-157.7806069,2880156,1030320,26.34768759608805
150281,21.27411,-157.8193138,146044,0,0
1502551,21.2773646,-157.8218206,107215,22289,17.21105139609587
1502541,21.2783239,-157.8112737,561184,0,0
1502561,21.2804041,-157.8271589,143947,0,0
1502501,21.281641,-157.753319,1940426,546862,21.98627581526546
1502491,21.2854749,-157.6940353,1659949,334346,16.76512251196538
1502571,21.2862693,-157.8286164,238350,41274,14.76053557634538
1502521,21.2873806,-157.7845494,840892,0,0
1502531,21.2874487,-157.8018342,533270,0,0
1502581,21.292168,-157.8275536,258416,0,0
1502631,21.2929933,-157.83911,189132,0,0
1502641,21.2958877,-157.8584565,1167315,374454,24.2872959567873
1502591,21.2978048,-157.8159841,1496247,0,0
150261,21.3017383,-157.7704867,6183552,0,0
150271,21.3018484,-157.793422,825915,0,0
1502111,21.3027247,-157.8463046,297789,0,0
1502621,21.3027953,-157.8353447,123780,0,0
150251,21.3049586,-157.7078656,7900462,0,0
1502611,21.3072804,-157.8442791,347129,0,0
1502601,21.309135,-157.8195399,1489704,0,0
1502691,21.3092671,-157.8767084,3996512,1945740,32.74415154389278
1502801,21.3103317,-158.0181915,1589307,509997,24.29362302934687
1502481,21.3106202,-157.6896175,2779744,236436,7.8389220802472
1502681,21.312388,-157.8634655,170554,35339,17.16376953077569
1502121,21.313056,-157.856526,258798,0,0
